Site_name,Plot_no,Site_plot_code,Date,Tree_individual_no,Tree_ID,Tree_dbh_cm,Tree_height_m,Tree_N_lianas,Liana_dbh_cm,Tree_notes,Subplot_radius_m
Kiabau 9ha,1,F7P1,2017-08-22,1028,Shorea,37.5,25,9,3.5,,30
Kiabau 9ha,1,F7P1,2017-08-22,1028,Shorea,37.5,25,9,4,,30
Kiabau 9ha,1,F7P1,2017-08-22,1028,Shorea,37.5,25,9,5,,30
Kiabau 9ha,1,F7P1,2017-08-22,1028,Shorea,37.5,25,9,3.5,,30
Kiabau 9ha,1,F7P1,2017-08-22,1028,Shorea,37.5,25,9,2,,30
Kiabau 9ha,1,F7P1,2017-08-22,1028,Shorea,37.5,25,9,2,,30
Kiabau 9ha,1,F7P1,2017-08-22,1028,Shorea,37.5,25,9,2,,30
Kiabau 9ha,1,F7P1,2017-08-22,1028,Shorea,37.5,25,9,3.5,,30
Kiabau 9ha,1,F7P1,2017-08-22,1028,Shorea,37.5,25,9,2.5,,30
Kiabau 9ha,1,F7P1,2017-08-22,1029,Shorea fallax,26.7,NA,2,10,,30
Kiabau 9ha,1,F7P1,2017-08-22,1029,Shorea fallax,26.7,NA,2,4.3,,30
Kiabau 9ha,1,F7P1,2017-08-22,1037,Shorea,19.2,NA,2,3.9,,20
Kiabau 9ha,1,F7P1,2017-08-22,1037,Shorea,19.2,NA,2,2,,20
Kiabau 9ha,1,F7P1,2017-08-22,1038,Hydnocarpus,10.5,NA,1,2,,20
Kiabau 9ha,1,F7P1,2017-08-22,1042,Mallotus,18.2,NA,1,2.5,,20
Kiabau 9ha,1,F7P1,2017-08-22,1044,Scaphium,25.5,NA,2,8,,30
Kiabau 9ha,1,F7P1,2017-08-22,1044,Scaphium,25.5,NA,2,2,,30
Kiabau 25ha,2,F8P2,2017-09-19,1050,Shorea,33,NA,10,2.8,,30
Kiabau 25ha,2,F8P2,2017-09-19,1050,Shorea,33,NA,10,3.3,,30
Kiabau 25ha,2,F8P2,2017-09-19,1050,Shorea,33,NA,10,4.5,,30
Kiabau 25ha,2,F8P2,2017-09-19,1050,Shorea,33,NA,10,3.2,,30
Kiabau 25ha,2,F8P2,2017-09-19,1050,Shorea,33,NA,10,7.3,,30
Kiabau 25ha,2,F8P2,2017-09-19,1050,Shorea,33,NA,10,6.5,,30
Kiabau 25ha,2,F8P2,2017-09-19,1050,Shorea,33,NA,10,2,,30
Kiabau 25ha,2,F8P2,2017-09-19,1050,Shorea,33,NA,10,3.4,,30
Kiabau 25ha,2,F8P2,2017-09-19,1050,Shorea,33,NA,10,3.8,,30
Kiabau 25ha,2,F8P2,2017-09-19,1050,Shorea,33,NA,10,3.2,,30
Kiabau 25ha,2,F8P2,2017-09-19,1052,Cleistanthus,10,10,3,6,Sample IDed by Postar. S2,20
Kiabau 25ha,2,F8P2,2017-09-19,1052,Cleistanthus,10,10,3,2.2,Sample IDed by Postar. S2,20
Kiabau 25ha,2,F8P2,2017-09-19,1052,Cleistanthus,10,10,3,2.8,Sample IDed by Postar. S2,20
Kiabau 25ha,2,F8P2,2017-09-19,1058,Shorea,36.5,20,4,3.2,,30
Kiabau 25ha,2,F8P2,2017-09-19,1058,Shorea,36.5,20,4,2.9,,30
Kiabau 25ha,2,F8P2,2017-09-19,1058,Shorea,36.5,20,4,3,,30
Kiabau 25ha,2,F8P2,2017-09-19,1058,Shorea,36.5,20,4,5.3,,30
Kiabau 25ha,2,F8P2,2017-09-19,1061,Elaeocarpus,55,NA,1,3.6,Sample IDed by Mike and Postar. S7 (same as S3 collected) ,30
Kiabau 25ha,2,F8P2,2017-09-19,1062,Syzygium,21.7,NA,1,3.1,Multiple stems,20
Kiabau 25ha,2,F8P2,2017-09-19,1069,Shorea,28.7,NA,1,2,,30
Kiabau 25ha,2,F8P2,2017-09-19,1071,Dipterocarpus,25.3,NA,5,4,,30
Kiabau 25ha,2,F8P2,2017-09-19,1071,Dipterocarpus,25.3,NA,5,3,,30
Kiabau 25ha,2,F8P2,2017-09-19,1071,Dipterocarpus,25.3,NA,5,3,,30
Kiabau 25ha,2,F8P2,2017-09-19,1071,Dipterocarpus,25.3,NA,5,3.5,,30
Kiabau 25ha,2,F8P2,2017-09-19,1071,Dipterocarpus,25.3,NA,5,4,,30
Kiabau 25ha,2,F8P2,2017-09-19,1079,Chionanthus,11.2,NA,3,6,,20
Kiabau 25ha,2,F8P2,2017-09-19,1079,Chionanthus,11.2,NA,3,4,,20
Kiabau 25ha,2,F8P2,2017-09-19,1079,Chionanthus,11.2,NA,3,2.3,,20
Kiabau 25ha,2,F8P2,2017-09-19,1081,Palaquium dasyphyllum,23.3,15,1,4.2,,20
Kiabau 25ha,2,F8P2,2017-09-19,1089,Canarium,29.4,NA,4,3.2,,30
Kiabau 25ha,2,F8P2,2017-09-19,1089,Canarium,29.4,NA,4,2,,30
Kiabau 25ha,2,F8P2,2017-09-19,1089,Canarium,29.4,NA,4,7,,30
Kiabau 25ha,2,F8P2,2017-09-19,1089,Canarium,29.4,NA,4,2,,30
Kiabau 25ha,2,F8P2,2017-09-19,1091,Canarium,23,15,5,6,,20
Kiabau 25ha,2,F8P2,2017-09-19,1091,Canarium,23,15,5,2,,20
Kiabau 25ha,2,F8P2,2017-09-19,1091,Canarium,23,15,5,2,,20
Kiabau 25ha,2,F8P2,2017-09-19,1091,Canarium,23,15,5,2.5,,20
Kiabau 25ha,2,F8P2,2017-09-19,1091,Canarium,23,15,5,2.5,,20
Kiabau 25ha,2,F8P2,2017-09-19,1092,Lithocarpus,24.6,NA,3,3.2,,20
Kiabau 25ha,2,F8P2,2017-09-19,1092,Lithocarpus,24.6,NA,3,2.6,,20
Kiabau 25ha,2,F8P2,2017-09-19,1092,Lithocarpus,24.6,NA,3,2,,20
Kiabau 25ha,2,F8P2,2017-09-19,1106,Syzygium,11,NA,2,2.8,,20
Kiabau 25ha,2,F8P2,2017-09-19,1106,Syzygium,11,NA,2,2,,20
Kiabau 25ha,2,F8P2,2017-09-19,1107,Lithocarpus,42.8,NA,11,7,,30
Kiabau 25ha,2,F8P2,2017-09-19,1107,Lithocarpus,42.8,NA,11,4.7,,30
Kiabau 25ha,2,F8P2,2017-09-19,1107,Lithocarpus,42.8,NA,11,6.2,,30
Kiabau 25ha,2,F8P2,2017-09-19,1107,Lithocarpus,42.8,NA,11,4,,30
Kiabau 25ha,2,F8P2,2017-09-19,1107,Lithocarpus,42.8,NA,11,3.8,,30
Kiabau 25ha,2,F8P2,2017-09-19,1107,Lithocarpus,42.8,NA,11,3.5,,30
Kiabau 25ha,2,F8P2,2017-09-19,1107,Lithocarpus,42.8,NA,11,5,,30
Kiabau 25ha,2,F8P2,2017-09-19,1107,Lithocarpus,42.8,NA,11,2.5,,30
Kiabau 25ha,2,F8P2,2017-09-19,1107,Lithocarpus,42.8,NA,11,3.5,,30
Kiabau 25ha,2,F8P2,2017-09-19,1107,Lithocarpus,42.8,NA,11,2.5,,30
Kiabau 25ha,2,F8P2,2017-09-19,1107,Lithocarpus,42.8,NA,11,3,,30
Kiabau 25ha,2,F8P2,2017-09-19,1131,Shorea,23.3,15,6,3.6,,20
Kiabau 25ha,2,F8P2,2017-09-19,1131,Shorea,23.3,15,6,3.2,,20
Kiabau 25ha,2,F8P2,2017-09-19,1131,Shorea,23.3,15,6,3.9,,20
Kiabau 25ha,2,F8P2,2017-09-19,1131,Shorea,23.3,15,6,2.5,,20
Kiabau 25ha,2,F8P2,2017-09-19,1131,Shorea,23.3,15,6,2.6,,20
Kiabau 25ha,2,F8P2,2017-09-19,1131,Shorea,23.3,15,6,4.3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1140,Litsea,16,NA,11,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1140,Litsea,16,NA,11,2.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1140,Litsea,16,NA,11,2.4,,20
Kiabau 25ha,3,F8P3,2017-09-20,1140,Litsea,16,NA,11,2.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1140,Litsea,16,NA,11,3.1,,20
Kiabau 25ha,3,F8P3,2017-09-20,1140,Litsea,16,NA,11,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1140,Litsea,16,NA,11,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1140,Litsea,16,NA,11,3.3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1140,Litsea,16,NA,11,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1140,Litsea,16,NA,11,2.1,,20
Kiabau 25ha,3,F8P3,2017-09-20,1140,Litsea,16,NA,11,4.1,,20
Kiabau 25ha,3,F8P3,2017-09-20,1141,Dillenia,17,NA,1,2.8,,20
Kiabau 25ha,3,F8P3,2017-09-20,1144,Gironniera subaequalis,24.6,NA,5,4.7,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1144,Gironniera subaequalis,24.6,NA,5,3.3,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1144,Gironniera subaequalis,24.6,NA,5,2,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1144,Gironniera subaequalis,24.6,NA,5,3.8,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1144,Gironniera subaequalis,24.6,NA,5,2.6,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1146,Durio,18.5,NA,3,3.4,,20
Kiabau 25ha,3,F8P3,2017-09-20,1146,Durio,18.5,NA,3,2.8,,20
Kiabau 25ha,3,F8P3,2017-09-20,1146,Durio,18.5,NA,3,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1147,Gironniera subaequalis,25.1,NA,6,3.8,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1147,Gironniera subaequalis,25.1,NA,6,4,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1147,Gironniera subaequalis,25.1,NA,6,5,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1147,Gironniera subaequalis,25.1,NA,6,3,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1147,Gironniera subaequalis,25.1,NA,6,2,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1147,Gironniera subaequalis,25.1,NA,6,2,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1148,Dysoxylum,11,NA,11,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1148,Dysoxylum,11,NA,11,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1148,Dysoxylum,11,NA,11,4,,20
Kiabau 25ha,3,F8P3,2017-09-20,1148,Dysoxylum,11,NA,11,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1148,Dysoxylum,11,NA,11,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1148,Dysoxylum,11,NA,11,2.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1148,Dysoxylum,11,NA,11,4,,20
Kiabau 25ha,3,F8P3,2017-09-20,1148,Dysoxylum,11,NA,11,5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1148,Dysoxylum,11,NA,11,4.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1148,Dysoxylum,11,NA,11,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1148,Dysoxylum,11,NA,11,3.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1149,Dehaasia,21,10,4,2.8,,20
Kiabau 25ha,3,F8P3,2017-09-20,1149,Dehaasia,21,10,4,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1149,Dehaasia,21,10,4,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1149,Dehaasia,21,10,4,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1150,Lithocarpus,34,NA,10,5.4,Multiple stems,30
Kiabau 25ha,3,F8P3,2017-09-20,1150,Lithocarpus,34,NA,10,5.5,Multiple stems,30
Kiabau 25ha,3,F8P3,2017-09-20,1150,Lithocarpus,34,NA,10,4.5,Multiple stems,30
Kiabau 25ha,3,F8P3,2017-09-20,1150,Lithocarpus,34,NA,10,4,Multiple stems,30
Kiabau 25ha,3,F8P3,2017-09-20,1150,Lithocarpus,34,NA,10,2.5,Multiple stems,30
Kiabau 25ha,3,F8P3,2017-09-20,1150,Lithocarpus,34,NA,10,5.5,Multiple stems,30
Kiabau 25ha,3,F8P3,2017-09-20,1150,Lithocarpus,34,NA,10,3,Multiple stems,30
Kiabau 25ha,3,F8P3,2017-09-20,1150,Lithocarpus,34,NA,10,2.5,Multiple stems,30
Kiabau 25ha,3,F8P3,2017-09-20,1150,Lithocarpus,34,NA,10,2.5,Multiple stems,30
Kiabau 25ha,3,F8P3,2017-09-20,1150,Lithocarpus,34,NA,10,2,Multiple stems,30
Kiabau 25ha,3,F8P3,2017-09-20,1152,Shorea,22.8,11,4,3.4,,20
Kiabau 25ha,3,F8P3,2017-09-20,1152,Shorea,22.8,11,4,2.6,,20
Kiabau 25ha,3,F8P3,2017-09-20,1152,Shorea,22.8,11,4,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1152,Shorea,22.8,11,4,2.3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1154,Gironniera subaequalis,30,NA,2,3.5,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1154,Gironniera subaequalis,30,NA,2,3.4,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1158,Drypetes,14,NA,2,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1158,Drypetes,14,NA,2,2.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1159,Chionanthus,12.9,NA,3,3.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1159,Chionanthus,12.9,NA,3,2.2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1159,Chionanthus,12.9,NA,3,5.9,,20
Kiabau 25ha,3,F8P3,2017-09-20,1165,Gironniera subaequalis,35,NA,3,3,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1165,Gironniera subaequalis,35,NA,3,2.5,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1165,Gironniera subaequalis,35,NA,3,4,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1166,Drypetes,17.3,12,8,3.7,,20
Kiabau 25ha,3,F8P3,2017-09-20,1166,Drypetes,17.3,12,8,2.6,,20
Kiabau 25ha,3,F8P3,2017-09-20,1166,Drypetes,17.3,12,8,3.2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1166,Drypetes,17.3,12,8,5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1166,Drypetes,17.3,12,8,5.2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1166,Drypetes,17.3,12,8,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1166,Drypetes,17.3,12,8,2.8,,20
Kiabau 25ha,3,F8P3,2017-09-20,1166,Drypetes,17.3,12,8,6,,20
Kiabau 25ha,3,F8P3,2017-09-20,1167,Syzygium,10,7,1,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1168,Litsea,13.5,NA,2,2.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1168,Litsea,13.5,NA,2,2.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1169,Gironniera subaequalis,25,10,2,5,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1169,Gironniera subaequalis,25,10,2,3,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1171,Syzygium,28.8,NA,2,2.5,,30
Kiabau 25ha,3,F8P3,2017-09-20,1171,Syzygium,28.8,NA,2,3.5,,30
Kiabau 25ha,3,F8P3,2017-09-20,1172,Magnolia,17.1,NA,4,4,,20
Kiabau 25ha,3,F8P3,2017-09-20,1172,Magnolia,17.1,NA,4,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1172,Magnolia,17.1,NA,4,4.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1172,Magnolia,17.1,NA,4,5.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1173,Shorea,11.6,NA,5,3.4,,20
Kiabau 25ha,3,F8P3,2017-09-20,1173,Shorea,11.6,NA,5,3.7,,20
Kiabau 25ha,3,F8P3,2017-09-20,1173,Shorea,11.6,NA,5,4,,20
Kiabau 25ha,3,F8P3,2017-09-20,1173,Shorea,11.6,NA,5,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1173,Shorea,11.6,NA,5,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1174,Lepisanthes,18.4,NA,7,2.8,,20
Kiabau 25ha,3,F8P3,2017-09-20,1174,Lepisanthes,18.4,NA,7,3.4,,20
Kiabau 25ha,3,F8P3,2017-09-20,1174,Lepisanthes,18.4,NA,7,3.2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1174,Lepisanthes,18.4,NA,7,3.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1174,Lepisanthes,18.4,NA,7,3.6,,20
Kiabau 25ha,3,F8P3,2017-09-20,1174,Lepisanthes,18.4,NA,7,9,,20
Kiabau 25ha,3,F8P3,2017-09-20,1174,Lepisanthes,18.4,NA,7,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1175,Palaquium,13,NA,1,5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,3,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,2.8,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,5.3,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,3,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,3.4,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,3,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,3.7,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,10,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,3.8,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,2.5,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,2.4,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,2.3,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,3,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,3.3,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1176,Elaeocarpus,29,NA,15,2,Based on S7,30
Kiabau 25ha,3,F8P3,2017-09-20,1177,Elaeocarpus,13.2,NA,4,3.5,Based on S7,20
Kiabau 25ha,3,F8P3,2017-09-20,1177,Elaeocarpus,13.2,NA,4,3,Based on S7,20
Kiabau 25ha,3,F8P3,2017-09-20,1177,Elaeocarpus,13.2,NA,4,2,Based on S7,20
Kiabau 25ha,3,F8P3,2017-09-20,1177,Elaeocarpus,13.2,NA,4,2,Based on S7,20
Kiabau 25ha,3,F8P3,2017-09-20,1178,Elaeocarpus,18.2,11,4,2,Based on S7,20
Kiabau 25ha,3,F8P3,2017-09-20,1178,Elaeocarpus,18.2,11,4,2,Based on S7,20
Kiabau 25ha,3,F8P3,2017-09-20,1178,Elaeocarpus,18.2,11,4,2.5,Based on S7,20
Kiabau 25ha,3,F8P3,2017-09-20,1178,Elaeocarpus,18.2,11,4,3,Based on S7,20
Kiabau 25ha,3,F8P3,2017-09-20,1179,Palaquium,23,NA,4,2.2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1179,Palaquium,23,NA,4,2.3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1179,Palaquium,23,NA,4,3.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1179,Palaquium,23,NA,4,3.1,,20
Kiabau 25ha,3,F8P3,2017-09-20,1180,Shorea,53,27,4,9.3,,30
Kiabau 25ha,3,F8P3,2017-09-20,1180,Shorea,53,27,4,5.4,,30
Kiabau 25ha,3,F8P3,2017-09-20,1180,Shorea,53,27,4,6.2,,30
Kiabau 25ha,3,F8P3,2017-09-20,1180,Shorea,53,27,4,4.4,,30
Kiabau 25ha,3,F8P3,2017-09-20,1181,Shorea,23,16,5,4,,20
Kiabau 25ha,3,F8P3,2017-09-20,1181,Shorea,23,16,5,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1181,Shorea,23,16,5,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1181,Shorea,23,16,5,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1181,Shorea,23,16,5,3.5,,20
Kiabau 25ha,3,F8P3,2017-09-20,1182,Shorea,48.4,25,1,3,,30
Kiabau 25ha,3,F8P3,2017-09-20,1183,Gironniera subaequalis,22.7,15,1,4.1,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,4.9,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,3.4,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,4.3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,2.8,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,2,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,5.9,,20
Kiabau 25ha,3,F8P3,2017-09-20,1196,Macaranga,13.5,12,15,6.3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1198,Gironniera subaequalis,10.5,NA,2,2,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1198,Gironniera subaequalis,10.5,NA,2,2.2,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1199,Gironniera subaequalis,25.5,15,2,3,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1199,Gironniera subaequalis,25.5,15,2,2,Based on S4,30
Kiabau 25ha,3,F8P3,2017-09-20,1200,Adinandra ,29.3,15,3,8,,30
Kiabau 25ha,3,F8P3,2017-09-20,1200,Adinandra ,29.3,15,3,3,,30
Kiabau 25ha,3,F8P3,2017-09-20,1200,Adinandra ,29.3,15,3,2,,30
Kiabau 25ha,3,F8P3,2017-09-20,1201,Gironniera subaequalis,22.9,NA,5,3.2,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1201,Gironniera subaequalis,22.9,NA,5,2.4,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1201,Gironniera subaequalis,22.9,NA,5,2,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1201,Gironniera subaequalis,22.9,NA,5,2.5,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1201,Gironniera subaequalis,22.9,NA,5,4.5,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1203,Dehaasia,19,NA,3,11.1,,20
Kiabau 25ha,3,F8P3,2017-09-20,1203,Dehaasia,19,NA,3,3,,20
Kiabau 25ha,3,F8P3,2017-09-20,1203,Dehaasia,19,NA,3,3.8,,20
Kiabau 25ha,3,F8P3,2017-09-20,1204,Gironniera subaequalis,24,NA,3,2.2,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1204,Gironniera subaequalis,24,NA,3,2.2,Based on S4,20
Kiabau 25ha,3,F8P3,2017-09-20,1204,Gironniera subaequalis,24,NA,3,2.5,Based on S4,20
Kiabau 25ha,1,F8P1,2017-09-20,1206,Excoecaria philippinensis,12.3,NA,1,2,S10 in press. Given to FRC as sample 1. White sap.,20
Kiabau 25ha,1,F8P1,2017-09-20,1222,Glochidion,10.2,NA,1,2.3,,20
Kiabau 25ha,1,F8P1,2017-09-22,1319,Drypetes,22,NA,3,5,,20
Kiabau 25ha,1,F8P1,2017-09-22,1319,Drypetes,22,NA,3,3,,20
Kiabau 25ha,1,F8P1,2017-09-22,1319,Drypetes,22,NA,3,5,,20
Kiabau 25ha,1,F8P1,2017-09-22,1321,Shorea,24.2,NA,3,2.5,,20
Kiabau 25ha,1,F8P1,2017-09-22,1321,Shorea,24.2,NA,3,3.5,,20
Kiabau 25ha,1,F8P1,2017-09-22,1321,Shorea,24.2,NA,3,3,,20
Kiabau 25ha,1,F8P1,2017-09-22,1322,Monoon,24,NA,1,4.2,,20
Kiabau 25ha,1,F8P1,2017-09-22,1326,Polyalthia,26.3,10,1,5,,30
Kiabau 25ha,1,F8P1,2017-09-22,1329,Knema,22,NA,3,2,,20
Kiabau 25ha,1,F8P1,2017-09-22,1329,Knema,22,NA,3,3.5,,20
Kiabau 25ha,1,F8P1,2017-09-22,1329,Knema,22,NA,3,4,,20
Kiabau 25ha,1,F8P1,2017-09-22,1332,Calophyllum,53,25,5,7.3,,30
Kiabau 25ha,1,F8P1,2017-09-22,1332,Calophyllum,53,25,5,4.3,,30
Kiabau 25ha,1,F8P1,2017-09-22,1332,Calophyllum,53,25,5,2.7,,30
Kiabau 25ha,1,F8P1,2017-09-22,1332,Calophyllum,53,25,5,5.8,,30
Kiabau 25ha,1,F8P1,2017-09-22,1332,Calophyllum,53,25,5,4.7,,30
Kiabau 25ha,1,F8P1,2017-09-22,1334,Scaphium,39,18,3,4.5,,30
Kiabau 25ha,1,F8P1,2017-09-22,1334,Scaphium,39,18,3,3,,30
Kiabau 25ha,1,F8P1,2017-09-22,1334,Scaphium,39,18,3,4,,30
Kiabau 25ha,1,F8P1,2017-09-22,1338,Brownlowia,20.8,NA,1,2.1,,20
Kiabau 25ha,1,F8P1,2017-09-22,1343,Dillenia excelsa,32,18,7,3,,30
Kiabau 25ha,1,F8P1,2017-09-22,1343,Dillenia excelsa,32,18,7,2.7,,30
Kiabau 25ha,1,F8P1,2017-09-22,1343,Dillenia excelsa,32,18,7,2,,30
Kiabau 25ha,1,F8P1,2017-09-22,1343,Dillenia excelsa,32,18,7,4,,30
Kiabau 25ha,1,F8P1,2017-09-22,1343,Dillenia excelsa,32,18,7,2,,30
Kiabau 25ha,1,F8P1,2017-09-22,1343,Dillenia excelsa,32,18,7,2,,30
Kiabau 25ha,1,F8P1,2017-09-22,1343,Dillenia excelsa,32,18,7,3,,30
Kiabau 25ha,1,F8P1,2017-09-22,1345,Shorea,60,40,1,6,,30
Kiabau 25ha,1,F8P1,2017-09-22,1347,Syzygium,23.2,NA,3,4.7,,20
Kiabau 25ha,1,F8P1,2017-09-22,1347,Syzygium,23.2,NA,3,3,,20
Kiabau 25ha,1,F8P1,2017-09-22,1347,Syzygium,23.2,NA,3,2,,20
Kiabau 25ha,1,F8P1,2017-09-22,1349,Brownlowia,27,NA,9,3.3,,30
Kiabau 25ha,1,F8P1,2017-09-22,1349,Brownlowia,27,NA,9,3.5,,30
Kiabau 25ha,1,F8P1,2017-09-22,1349,Brownlowia,27,NA,9,3.5,,30
